source_page,region,circ_num,circonscription,inscrits,votants,taux_participation,blancs_nuls,exprimes,parti,candidat,voix,pourcentage,elu
30,PORO,167,"KATIALI ET NIOFOIN, COMMUNES ET SOUS-PREFECTURES",19557.0,11288.0,57.72,151.0,11137.0,INDEPENDANT,SIRIKI SEKONGO PELEMON,2868,23.12,False
30,PORO,168,"KATIALI ET NIOFOIN, COMMUNES ET SOUS-PREFECTURES",21203.0,12611.0,59.48,205.0,12406.0,INDEPENDANT,SILUE NANZOUAN PATRICE,2109,17.0,False
30,PORO,168,"KATIALI ET NIOFOIN, COMMUNES ET SOUS-PREFECTURES",21203.0,12611.0,59.48,205.0,12406.0,RHDP,SORO KANIGUI MAMADOU,7092,57.17,True
30,PORO,168,"KATIALI ET NIOFOIN, COMMUNES ET SOUS-PREFECTURES",21203.0,12611.0,59.48,205.0,12406.0,INDEPENDANT,SORO SETIENGOLO,1568,16.96,False
30,PORO,169,"KIEMOU ET NAPIE, COMMUNES ET SOUS-PREFECTURES",21396.0,9378.0,43.83,135.0,9243.0,INDEPENDANT,SORO PENATIRGUE,2963,32.06,False
30,PORO,170,"KIEMOU ET NAPIE, COMMUNES ET SOUS-PREFECTURES",34511.0,32994.0,95.6,12.0,32982.0,RHDP,AMADOU COULIBALY,32981,100.0,True
30,PORO,172,"KORHOGO, VILLE",30231.0,29595.0,97.9,68.0,29527.0,RHDP,SARASSORO GBOROTON FIDELE,29514,99.96,True
30,PORO,172,"KORHOGO, VILLE",30231.0,29595.0,97.9,68.0,29527.0,INDEPENDANT,JEUNESSE NOUVELLE VISION,2038,18.85,False
30,PORO,172,"KORHOGO, VILLE",30231.0,29595.0,97.9,68.0,29527.0,INDEPENDANT,LA VOIX DU PAYSAN POUR UN AVENIR MEILLEUR,415,3.84,False
30,PORO,172,"KORHOGO, VILLE",30231.0,29595.0,97.9,68.0,29527.0,RHDP,UNE COTE DIVOIRE EN PAIX PROSPERE ET SOLIDAIRE,4071,37.65,True
30,PORO,173,"KORHOGO, VILLE",46381.0,11310.0,24.38,498.0,10812.0,INDEPENDANT,UNIS AUTOUR DUNE VISION NOUVELLE DE DEVELOPPEMENT,295,2.73,False
30,PORO,173,"KORHOGO, VILLE",46381.0,11310.0,24.38,498.0,10812.0,INDEPENDANT,BOGA TOILY,369,4.96,False
30,PORO,173,"KORHOGO, VILLE",46381.0,11310.0,24.38,498.0,10812.0,RHDP,KONAN KOUAME ARMAND,4970,66.8,True
30,SAN-PEDRO,174,"KORHOGO, VILLE",28569.0,7631.0,26.71,191.0,7440.0,INDEPENDANT,YAO KOUAME BOB,339,4.56,False
30,SAN-PEDRO,174,"KORHOGO, VILLE",28569.0,7631.0,26.71,191.0,7440.0,PDCI-RDA,GNEPO TAKOUO VINCENT CHARLES,1713,23.02,False
31,SAN-PEDRO,174,"KORHOGO, VILLE",28569.0,7631.0,26.71,191.0,7440.0,INDEPENDANT,"SAN-PEDRO, VISION NOUVELLE",870,3.58,False
31,SAN-PEDRO,174,"KORHOGO, VILLE",28569.0,7631.0,26.71,191.0,7440.0,INDEPENDANT,VISION NOUVELLE,180,0.74,False
31,SAN-PEDRO,174,"KORHOGO, VILLE",28569.0,7631.0,26.71,191.0,7440.0,INDEPENDANT,DEVELOPPEMENT-ESPOIR-PAIX,3813,15.69,False
31,SAN-PEDRO,174,"KORHOGO, VILLE",28569.0,7631.0,26.71,191.0,7440.0,RHDP,"UNE COTE DIVOIRE EN PAIX ,PROSPERE ET SOLIDAIRE",12719,52.33,True
31,SAN-PEDRO,175,"SAN PEDRO, COMMUNE",93355.0,24880.0,26.65,576.0,24304.0,INDEPENDANT,JEUNESSE ENGAGEE NATION TRANSFORMEE,282,1.16,False
31,SAN-PEDRO,175,"SAN PEDRO, COMMUNE",93355.0,24880.0,26.65,576.0,24304.0,INDEPENDANT,ENSEMBLE SAUVONS SAN-PERO,411,1.69,False
31,SAN-PEDRO,175,"SAN PEDRO, COMMUNE",93355.0,24880.0,26.65,576.0,24304.0,CODE,"ENSEMBLE, OSONS LE CHANGEMENT",166,0.68,False
31,SAN-PEDRO,175,"SAN PEDRO, COMMUNE",93355.0,24880.0,26.65,576.0,24304.0,INDEPENDANT,BAROU AFFALA ANDREA SISSIE,69,0.89,False
31,SAN-PEDRO,176,"SAN PEDRO, COMMUNE",25383.0,8058.0,31.75,280.0,7778.0,INDEPENDANT,GNEPA HOTOH DANIEL SEVERIN,147,1.89,False
31,SAN-PEDRO,176,"SAN PEDRO, COMMUNE",25383.0,8058.0,31.75,280.0,7778.0,FPI,HINE DADIE MARIUS,93,1.2,False
31,SAN-PEDRO,176,"SAN PEDRO, COMMUNE",25383.0,8058.0,31.75,280.0,7778.0,PDCI-RDA,GNEPA IROKO JOSEPH,3680,47.31,True
31,SAN-PEDRO,176,"SAN PEDRO, COMMUNE",25383.0,8058.0,31.75,280.0,7778.0,INDEPENDANT,GNEPA DOUBOYOU ALASSANE,367,8.41,False
31,SAN-PEDRO,176,"SAN PEDRO, COMMUNE",25383.0,8058.0,31.75,280.0,7778.0,RHDP,COULIBALY YAYA,2473,56.66,True
31,SAN-PEDRO,177,"SAN PEDRO, COMMUNE",18068.0,4503.0,24.92,138.0,4365.0,INDEPENDANT,OUELLE IRIKA FRANCIS,727,16.66,False
31,SAN-PEDRO,177,"SAN PEDRO, COMMUNE",18068.0,4503.0,24.92,138.0,4365.0,PDCI-RDA,EBINI WHILLIAMS TANOH,742,17.0,False
31,SAN-PEDRO,177,"SAN PEDRO, COMMUNE",18068.0,4503.0,24.92,138.0,4365.0,INDEPENDANT,MAGLOIRE KOUAO ANOMAN,125,1.14,False
31,SAN-PEDRO,177,"SAN PEDRO, COMMUNE",18068.0,4503.0,24.92,138.0,4365.0,INDEPENDANT,AKA EDJOLOHI ETIENNE,368,3.37,False
31,SAN-PEDRO,178,"ABOISSO, COMMUNE",42232.0,11168.0,26.44,246.0,10922.0,INDEPENDANT,BANGA LOUIS PHILIPPE ARTHUR,788,7.21,False
31,SAN-PEDRO,178,"ABOISSO, COMMUNE",42232.0,11168.0,26.44,246.0,10922.0,PDCI-RDA,N'GOUAN JEREMIE ALFRED,5038,46.13,True
31,SAN-PEDRO,178,"ABOISSO, COMMUNE",42232.0,11168.0,26.44,246.0,10922.0,RHDP,AKA AOUELE,11268,66.42,True
31,SAN-PEDRO,179,"KOUAKRO ET MAFERE, COMMUNES ET SOUS-",46549.0,17283.0,37.13,317.0,16966.0,INDEPENDANT,ELLOGNE EBA KOUTOUA SEVERIN CHRISTIAN,1895,23.01,False
31,SUD-COMOE,180,"KOUAKRO ET MAFERE, COMMUNES ET SOUS-",20423.0,8734.0,42.77,500.0,8234.0,RHDP,KAKOU BROU,3651,44.34,True
31,SUD-COMOE,180,"KOUAKRO ET MAFERE, COMMUNES ET SOUS-",20423.0,8734.0,42.77,500.0,8234.0,PDCI-RDA,AMIAN MEHAD DOMINIQUE,2460,29.88,False
31,SUD-COMOE,180,"KOUAKRO ET MAFERE, COMMUNES ET SOUS-",20423.0,8734.0,42.77,500.0,8234.0,RHDP,SIE HIEN,8047,57.95,True
31,SUD-COMOE,180,"KOUAKRO ET MAFERE, COMMUNES ET SOUS-",20423.0,8734.0,42.77,500.0,8234.0,INDEPENDANT,ADJE AIME,5195,37.41,False
31,SUD-COMOE,181,"KOUAKRO ET MAFERE, COMMUNES ET SOUS-",32509.0,14212.0,43.72,327.0,13885.0,INDEPENDANT,BAKILIS MASODA DONNALD,32,0.23,False
31,SUD-COMOE,181,"KOUAKRO ET MAFERE, COMMUNES ET SOUS-",32509.0,14212.0,43.72,327.0,13885.0,PDCI-RDA,KASSI EDGARD ELOH,432,3.11,False
31,SUD-COMOE,181,"KOUAKRO ET MAFERE, COMMUNES ET SOUS-",32509.0,14212.0,43.72,327.0,13885.0,MGC,KAKOU FOBA ANTOINE,133,0.96,False
31,SUD-COMOE,181,"KOUAKRO ET MAFERE, COMMUNES ET SOUS-",32509.0,14212.0,43.72,327.0,13885.0,INDEPENDANT,KOUAME KOUASSI JEAN MICHEL,746,6.0,False
31,SUD-COMOE,181,"KOUAKRO ET MAFERE, COMMUNES ET SOUS-",32509.0,14212.0,43.72,327.0,13885.0,INDEPENDANT,YAMOUSSOUN MOSSOUN CLEMENT,1033,8.3,False
32,SUD-COMOE,182,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",56912.0,12764.0,22.43,325.0,12439.0,INDEPENDANT,MIESSAN DANIEL,1599,12.85,False
32,SUD-COMOE,182,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",56912.0,12764.0,22.43,325.0,12439.0,RHDP,TRAORE ABDOUL AZIZ,2018,16.22,False
32,SUD-COMOE,182,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",56912.0,12764.0,22.43,325.0,12439.0,ADCI,BOKA ANOUMAN ANGE MICHEL,171,1.37,False
32,SUD-COMOE,182,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",56912.0,12764.0,22.43,325.0,12439.0,EDS,ECRA ELIDJE JOSEPH,709,5.7,False
32,SUD-COMOE,182,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",56912.0,12764.0,22.43,325.0,12439.0,INDEPENDANT,AYEMOU ABLI PATRICE,220,1.77,False
32,SUD-COMOE,182,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",56912.0,12764.0,22.43,325.0,12439.0,PDCI-RDA,KOUA MAMAN CECILE EPOUSE ADJE,5893,47.38,True
32,SUD-COMOE,182,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",56912.0,12764.0,22.43,325.0,12439.0,INDEPENDANT,DA GUY RICHARD,594,6.11,False
32,SUD-COMOE,182,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",56912.0,12764.0,22.43,325.0,12439.0,INDEPENDANT,YAO RENE KOUAKOU,98,1.01,False
32,SUD-COMOE,182,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",56912.0,12764.0,22.43,325.0,12439.0,INDEPENDANT,LOUA NYELEKE FELIX,774,7.97,False
32,SUD-COMOE,182,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",56912.0,12764.0,22.43,325.0,12439.0,PDCI-RDA,- EDS OUEGNIN GEORGES ARMAND ALEXIS,2719,27.98,False
32,SUD-COMOE,182,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",56912.0,12764.0,22.43,325.0,12439.0,RHDP,BAKARY KAMARA,2933,37.9,False
32,SUD-COMOE,182,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",56912.0,12764.0,22.43,325.0,12439.0,INDEPENDANT,SANGARE ISSA,3360,43.42,True
32,SUD-COMOE,182,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",56912.0,12764.0,22.43,325.0,12439.0,INDEPENDANT,ANDI ADOUALOU ROLAND,740,9.56,False
32,SUD-COMOE,184,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",17411.0,8000.0,45.95,261.0,7739.0,INDEPENDANT,KONATE SEYDOU,522,6.75,False
32,SUD-COMOE,184,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",17411.0,8000.0,45.95,261.0,7739.0,INDEPENDANT,DONGO ABDOUL FATAOU,103,1.33,False
32,SUD-COMOE,184,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",17411.0,8000.0,45.95,261.0,7739.0,ADCI,SOBO ELIAMON N'HINZAN,39,0.5,False
32,SUD-COMOE,185,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",25546.0,23651.0,92.58,26.0,23625.0,RHDP,"UNE COTE DIVOIRE EN PAIX,PROSPERE ET SOLIDAIRE",23614,99.95,True
32,SUD-COMOE,185,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",25546.0,23651.0,92.58,26.0,23625.0,INDEPENDANT,SANOGO MASSANPIENWORO SEYDOU,1781,14.32,False
32,TCHOLOGO,188,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",43211.0,40576.0,93.9,83.0,40493.0,RHDP,SANOGO MAMADOU,40406,99.79,True
32,TCHOLOGO,189,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",27287.0,19350.0,70.91,163.0,19187.0,RHDP,TRAORE DRISSA,19046,99.27,True
32,TCHOLOGO,189,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",27287.0,19350.0,70.91,163.0,19187.0,INDEPENDANT,GBOGBO KANDO,1401,9.53,False
32,TCHOLOGO,190,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",37201.0,14810.0,39.81,113.0,14697.0,RHDP,GUEI SINGA MIREILLE CHANTAL,11734,79.84,True
32,TCHOLOGO,190,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",37201.0,14810.0,39.81,113.0,14697.0,PDCI-RDA,SOUMAHORO DJENEBA,1412,9.61,False
32,TCHOLOGO,190,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",37201.0,14810.0,39.81,113.0,14697.0,RHDP,WOI MELA GASTON AIME,3693,50.24,True
32,TONKPI,191,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",15101.0,7589.0,50.25,239.0,7350.0,INDEPENDANT,VEHI ALPHONSE,119,1.62,False
32,TONKPI,191,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",15101.0,7589.0,50.25,239.0,7350.0,FPI,GOUE JULES,467,6.35,False
32,TONKPI,191,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",15101.0,7589.0,50.25,239.0,7350.0,INDEPENDANT,BLE HUYO KANO,182,2.48,False
32,TONKPI,191,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",15101.0,7589.0,50.25,239.0,7350.0,INDEPENDANT,ZOH ZRANWE JEAN YVES,104,1.41,False
33,TONKPI,191,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",15101.0,7589.0,50.25,239.0,7350.0,INDEPENDANT,DIOMANDE DRO JOEL,1865,28.67,True
33,TONKPI,191,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",15101.0,7589.0,50.25,239.0,7350.0,INDEPENDANT,KEITA ADAMA,690,10.61,False
33,TONKPI,191,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",15101.0,7589.0,50.25,239.0,7350.0,INDEPENDANT,DIOMANDE JEAN-LOUTY,1570,24.14,False
33,TONKPI,192,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",14298.0,6588.0,46.08,84.0,6504.0,RHDP,TOKPA MANINGA,1667,25.63,False
33,TONKPI,192,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",14298.0,6588.0,46.08,84.0,6504.0,INDEPENDANT,SOPOUDEU ONGNEU SOLANGE,118,1.81,False
33,TONKPI,192,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",14298.0,6588.0,46.08,84.0,6504.0,INDEPENDANT,LOTTRO SABIAN VALLEY MINSOU,311,4.78,False
33,TONKPI,192,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",14298.0,6588.0,46.08,84.0,6504.0,INDEPENDANT,YORO LOUTY REBECCA,195,3.0,False
33,TONKPI,192,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",14298.0,6588.0,46.08,84.0,6504.0,INDEPENDANT,AGIR ENSEMBLE POUR LE NIMBA,6685,37.38,True
33,TONKPI,192,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",14298.0,6588.0,46.08,84.0,6504.0,INDEPENDANT,TRAVAILLONS POUR BATIR DANANE,721,4.03,False
33,TONKPI,192,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",14298.0,6588.0,46.08,84.0,6504.0,INDEPENDANT,ACTION SOLIDARITE POUR DANANE,729,4.08,False
33,TONKPI,192,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",14298.0,6588.0,46.08,84.0,6504.0,INDEPENDANT,ENSEMBLE POUR LE DEVELOPPEMENT DE DANANE,2283,12.77,False
33,TONKPI,193,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",64623.0,18599.0,28.78,715.0,17884.0,RHDP,"UNE COTE DIVOIRE EN PAIX, PROSPERE ET SOLIDAIRE",5597,31.3,False
33,TONKPI,193,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",64623.0,18599.0,28.78,715.0,17884.0,INDEPENDANT,LA JEUNESSE DEBOUT POUR LE DEVELOPPEMENT,672,3.76,False
33,TONKPI,193,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",64623.0,18599.0,28.78,715.0,17884.0,INDEPENDANT,AIDONS NOS PARENTS,108,0.6,False
33,TONKPI,193,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",64623.0,18599.0,28.78,715.0,17884.0,PDCI-RDA,TOUS ENSEMBLE POUR LA COTE D'IVOIRE,882,4.93,False
33,TONKPI,193,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",64623.0,18599.0,28.78,715.0,17884.0,INDEPENDANT,GOUET CHARLEMAGNE,1387,17.07,False
33,TONKPI,193,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",64623.0,18599.0,28.78,715.0,17884.0,INDEPENDANT,GOMUN DOH EMILE CHARLES LEA,1295,15.94,False
33,TONKPI,194,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",22392.0,8583.0,38.33,457.0,8126.0,RHDP,KEGBAN KEGBAN BERNARD,3138,38.62,True
33,TONKPI,194,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",22392.0,8583.0,38.33,457.0,8126.0,INDEPENDANT,TIA SEUNA ANGELINE,68,0.84,False
33,TONKPI,194,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",22392.0,8583.0,38.33,457.0,8126.0,INDEPENDANT,DOUMBOUYA MOUHAMED,90,1.11,False
33,TONKPI,194,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",22392.0,8583.0,38.33,457.0,8126.0,INDEPENDANT,SREU ZOTAHON CYPRIEN,36,0.44,False
33,TONKPI,194,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",22392.0,8583.0,38.33,457.0,8126.0,INDEPENDANT,SADIA KOUI SALOMON,516,6.46,False
33,TONKPI,194,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",22392.0,8583.0,38.33,457.0,8126.0,INDEPENDANT,DION NESTOR,881,11.03,False
33,TONKPI,194,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",22392.0,8583.0,38.33,457.0,8126.0,INDEPENDANT,OUEHI FEH BIAYO GISELE EPSE KOFFI,2681,33.58,True
33,TONKPI,194,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",22392.0,8583.0,38.33,457.0,8126.0,INDEPENDANT,YAKE EVARISTE,570,7.14,False
33,TONKPI,195,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",20102.0,8315.0,41.36,331.0,7984.0,INDEPENDANT,HONGNIN EVARISTE,443,5.55,False
33,TONKPI,195,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",20102.0,8315.0,41.36,331.0,7984.0,RHDP,SERY PASCAL,2339,29.3,False
33,TONKPI,195,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",20102.0,8315.0,41.36,331.0,7984.0,INDEPENDANT,BLY SEMONDA GISELE,286,3.58,False
33,TONKPI,195,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",20102.0,8315.0,41.36,331.0,7984.0,INDEPENDANT,SIABA ANTOINE-CONSTANT,66,0.83,False
33,TONKPI,195,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",20102.0,8315.0,41.36,331.0,7984.0,PDCI-RDA,DAN GONSAN CHARLES VALENTINI,124,1.55,False
34,TONKPI,195,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",20102.0,8315.0,41.36,331.0,7984.0,INDEPENDANT,YAKE GONDO ALFRED,5002,29.43,False
34,TONKPI,195,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",20102.0,8315.0,41.36,331.0,7984.0,INDEPENDANT,BLEU SOLO MEXIMINE,457,2.69,False
34,TONKPI,195,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",20102.0,8315.0,41.36,331.0,7984.0,INDEPENDANT,MAHAN DETOH TIA ARMAND,772,4.54,False
34,TONKPI,195,"BONGO ET BONOUA, COMMUNES ET SOUS-PREFECTURES",20102.0,8315.0,41.36,331.0,7984.0,RHDP,DION REMI,5634,33.15,True
34,TONKPI,196,"SANDOUGOU-SOBA, SANGOUINE ET ZAGOUE, COMMUNES",39659.0,17734.0,44.72,738.0,16996.0,GP-PAIX,BONTA GOUE FERNAND,191,1.12,False
34,TONKPI,196,"SANDOUGOU-SOBA, SANGOUINE ET ZAGOUE, COMMUNES",39659.0,17734.0,44.72,738.0,16996.0,INDEPENDANT,MOMINE YAOUE ALEXIS,154,0.91,False
34,TONKPI,196,"SANDOUGOU-SOBA, SANGOUINE ET ZAGOUE, COMMUNES",39659.0,17734.0,44.72,738.0,16996.0,FPI,SIA ANDRE,3909,23.0,False
34,TONKPI,196,"SANDOUGOU-SOBA, SANGOUINE ET ZAGOUE, COMMUNES",39659.0,17734.0,44.72,738.0,16996.0,INDEPENDANT,ENSEMBLE POUR MAN,8117,36.97,False
34,TONKPI,196,"SANDOUGOU-SOBA, SANGOUINE ET ZAGOUE, COMMUNES",39659.0,17734.0,44.72,738.0,16996.0,RHDP,"UNE COTE DIVOIRE EN PAIX, PROSPERE ET SOLIDAIRE",13382,60.96,True
34,TONKPI,196,"SANDOUGOU-SOBA, SANGOUINE ET ZAGOUE, COMMUNES",39659.0,17734.0,44.72,738.0,16996.0,RHDP,MABRI TOIKEUSSE ALBERT ABDALLAH,11051,85.16,True
34,TONKPI,196,"SANDOUGOU-SOBA, SANGOUINE ET ZAGOUE, COMMUNES",39659.0,17734.0,44.72,738.0,16996.0,INDEPENDANT,WONDIE KEBA DANIEL,575,4.43,False
34,TONKPI,198,"SANDOUGOU-SOBA, SANGOUINE ET ZAGOUE, COMMUNES",48980.0,13295.0,27.14,318.0,12977.0,CODE,GOUANDAI MAHAN BARTHELEMY,154,1.19,False
34,TONKPI,198,"SANDOUGOU-SOBA, SANGOUINE ET ZAGOUE, COMMUNES",48980.0,13295.0,27.14,318.0,12977.0,PDCI-RDA,PEHE TOUHOUEGBEU KEVIN,1033,7.96,False
34,TONKPI,198,"SANDOUGOU-SOBA, SANGOUINE ET ZAGOUE, COMMUNES",48980.0,13295.0,27.14,318.0,12977.0,RHDP,KOKOUSSEU TOMIN ALEXIS,1819,24.37,True
34,TONKPI,198,"SANDOUGOU-SOBA, SANGOUINE ET ZAGOUE, COMMUNES",48980.0,13295.0,27.14,318.0,12977.0,INDEPENDANT,GUEI DANIN MAGLOIRE,1618,21.68,False
34,TONKPI,199,"SANDOUGOU-SOBA, SANGOUINE ET ZAGOUE, COMMUNES",15441.0,7970.0,51.62,507.0,7463.0,INDEPENDANT,GONGBE DOUO MACAIRE,1509,20.22,False
34,TONKPI,199,"SANDOUGOU-SOBA, SANGOUINE ET ZAGOUE, COMMUNES",15441.0,7970.0,51.62,507.0,7463.0,INDEPENDANT,DIKO YAKEUSSEU HERBERT,1102,14.77,False
34,TONKPI,199,"SANDOUGOU-SOBA, SANGOUINE ET ZAGOUE, COMMUNES",15441.0,7970.0,51.62,507.0,7463.0,PDCI-RDA,DIGONLA KEULEGBE IRENE,1335,17.89,False
34,TONKPI,199,"SANDOUGOU-SOBA, SANGOUINE ET ZAGOUE, COMMUNES",15441.0,7970.0,51.62,507.0,7463.0,INDEPENDANT,DOUMBIA YACOUBOU AHMED,2605,19.61,False
34,TONKPI,200,"SANDOUGOU-SOBA, SANGOUINE ET ZAGOUE, COMMUNES",20380.0,13373.0,65.62,90.0,13283.0,RHDP,KONE ABOUBACAR SIDIKI,10470,78.82,True
34,TONKPI,200,"SANDOUGOU-SOBA, SANGOUINE ET ZAGOUE, COMMUNES",20380.0,13373.0,65.62,90.0,13283.0,INDEPENDANT,YACOUBA MEITE,202,2.7,False
34,TONKPI,200,"SANDOUGOU-SOBA, SANGOUINE ET ZAGOUE, COMMUNES",20380.0,13373.0,65.62,90.0,13283.0,INDEPENDANT,MEITE YAYA,4329,57.89,True
34,TONKPI,201,"KANI, COMMUNE ET SOUS-PREFECTURE",13143.0,7621.0,57.99,143.0,7478.0,RHDP,MEITE BEN ABDOULAYE,2530,33.83,False
34,TONKPI,201,"KANI, COMMUNE ET SOUS-PREFECTURE",13143.0,7621.0,57.99,143.0,7478.0,INDEPENDANT,LADJI MEITE,302,4.04,False
34,TONKPI,201,"KANI, COMMUNE ET SOUS-PREFECTURE",13143.0,7621.0,57.99,143.0,7478.0,INDEPENDANT,SOUMAHORO ADAMA,357,5.01,False
34,TONKPI,201,"KANI, COMMUNE ET SOUS-PREFECTURE",13143.0,7621.0,57.99,143.0,7478.0,INDEPENDANT,MOUSTAPHA FALL,1214,17.05,False
34,TONKPI,201,"KANI, COMMUNE ET SOUS-PREFECTURE",13143.0,7621.0,57.99,143.0,7478.0,RHDP,TIMITE SAHINDOU,3038,42.66,True
34,PORO,203,"SEGUELA, COMMUNE",20148.0,7201.0,35.74,80.0,7121.0,INDEPENDANT,KEITA LASSINA,123,1.73,False
34,PORO,203,"SEGUELA, COMMUNE",20148.0,7201.0,35.74,80.0,7121.0,INDEPENDANT,FOFANA GAOUSSOU,2023,28.41,False
34,PORO,203,"SEGUELA, COMMUNE",20148.0,7201.0,35.74,80.0,7121.0,PDCI-RDA,ALI BAKAYOKO,195,2.74,False
35,PORO,203,"SEGUELA, COMMUNE",20148.0,7201.0,35.74,80.0,7121.0,INDEPENDANT,DOSSO ABOUBACAR SIDIKY,2392,33.0,False
35,PORO,203,"SEGUELA, COMMUNE",20148.0,7201.0,35.74,80.0,7121.0,INDEPENDANT,COULIBALY METOBA,2076,28.64,False
35,PORO,204,"SEGUELA, COMMUNE",12876.0,7334.0,56.96,85.0,7249.0,RHDP,DOSSO MAMADOU,2545,35.11,True
35,PORO,204,"SEGUELA, COMMUNE",12876.0,7334.0,56.96,85.0,7249.0,INDEPENDANT,KONE NEDJON,7,0.1,False
35,PORO,204,"SEGUELA, COMMUNE",12876.0,7334.0,56.96,85.0,7249.0,INDEPENDANT,KONE LOSSENI,46,0.36,False
35,WORODOUGOU,205,"SEGUELA, COMMUNE",19878.0,12803.0,64.41,131.0,12672.0,INDEPENDANT,TRAORE SEKOU,646,5.1,False
35,WORODOUGOU,205,"SEGUELA, COMMUNE",19878.0,12803.0,64.41,131.0,12672.0,PDCI-RDA,TRAORE MATAGALY KARIDJA,408,3.22,False
